
Label=v(1) vs T
LabelX=T
LabelY=v(1)
Data Point Count=25005
T,v(1)
 2.9880E-005, 4.1914E-001
 2.9881E-005, 4.1278E-001
 2.9882E-005, 4.0007E-001
 2.9884E-005, 3.7464E-001
 2.9888E-005, 3.2379E-001
 2.9890E-005, 2.9200E-001
 2.9891E-005, 3.0761E-001
 2.9892E-005, 3.3881E-001
 2.9894E-005, 4.0123E-001
 2.9898E-005, 5.2606E-001
 2.9900E-005, 6.0408E-001
 2.9901E-005, 5.8200E-001
 2.9902E-005, 5.3783E-001
 2.9904E-005, 4.4949E-001
 2.9908E-005, 2.7281E-001
 2.9910E-005, 1.6239E-001
 2.9911E-005, 1.8647E-001
 2.9912E-005, 2.3464E-001
 2.9914E-005, 3.3097E-001
 2.9917E-005, 5.2364E-001
 2.9920E-005, 6.4406E-001
 2.9921E-005, 6.2730E-001
 2.9922E-005, 5.9376E-001
 2.9924E-005, 5.2669E-001
 2.9928E-005, 3.9256E-001
 2.9930E-005, 3.0873E-001
 2.9931E-005, 3.3064E-001
 2.9932E-005, 3.7447E-001
 2.9934E-005, 4.6212E-001
 2.9937E-005, 6.3743E-001
 2.9940E-005, 7.4700E-001
 2.9941E-005, 7.2724E-001
 2.9942E-005, 6.8773E-001
 2.9944E-005, 6.0870E-001
 2.9948E-005, 4.5064E-001
 2.9950E-005, 3.5185E-001
 2.9951E-005, 3.6573E-001
 2.9951E-005, 3.9348E-001
 2.9954E-005, 4.4900E-001
 2.9957E-005, 5.6002E-001
 2.9960E-005, 6.2941E-001
 2.9961E-005, 6.2129E-001
 2.9962E-005, 6.0505E-001
 2.9964E-005, 5.7257E-001
 2.9968E-005, 5.0760E-001
 2.9970E-005, 4.6699E-001
 2.9971E-005, 4.7380E-001
 2.9971E-005, 4.8742E-001
 2.9974E-005, 5.1467E-001
 2.9977E-005, 5.6915E-001
 2.9980E-005, 6.0320E-001
 2.9981E-005, 6.1147E-001
 2.9982E-005, 6.2802E-001
 2.9984E-005, 6.6112E-001
 2.9988E-005, 7.2732E-001
 2.9990E-005, 7.6870E-001
 2.9991E-005, 7.5461E-001
 2.9992E-005, 7.2642E-001
 2.9994E-005, 6.7004E-001
 2.9998E-005, 5.5728E-001
 3.0000E-005, 4.8680E-001
 3.0001E-005, 4.8134E-001
 3.0002E-005, 4.7042E-001
 3.0004E-005, 4.4858E-001
 3.0008E-005, 4.0490E-001
 3.0010E-005, 3.7761E-001
 3.0011E-005, 3.5887E-001
 3.0012E-005, 3.2140E-001
 3.0014E-005, 2.4646E-001
 3.0018E-005, 9.6576E-002
 3.0020E-005, 2.8993E-003
 3.0021E-005, 2.4485E-002
 3.0022E-005, 6.7656E-002
 3.0024E-005, 1.5400E-001
 3.0028E-005, 3.2669E-001
 3.0030E-005, 4.3461E-001
 3.0031E-005, 4.1861E-001
 3.0032E-005, 3.8661E-001
 3.0034E-005, 3.2261E-001
 3.0038E-005, 1.9460E-001
 3.0040E-005, 1.1460E-001
 3.0041E-005, 1.5664E-001
 3.0042E-005, 2.4073E-001
 3.0044E-005, 4.0891E-001
 3.0048E-005, 7.4528E-001
 3.0050E-005, 9.5550E-001
 3.0051E-005, 9.5132E-001
 3.0052E-005, 9.4296E-001
 3.0054E-005, 9.2623E-001
 3.0058E-005, 8.9277E-001
 3.0060E-005, 8.7185E-001
 3.0061E-005, 8.3132E-001
 3.0062E-005, 7.5025E-001
 3.0064E-005, 5.8811E-001
 3.0068E-005, 2.6383E-001
 3.0070E-005, 6.1159E-002
 3.0071E-005, 7.8689E-002
 3.0072E-005, 1.1375E-001
 3.0074E-005, 1.8387E-001
 3.0078E-005, 3.2411E-001
 3.0080E-005, 4.1176E-001
 3.0081E-005, 4.3630E-001
 3.0082E-005, 4.8538E-001
 3.0084E-005, 5.8356E-001
 3.0087E-005, 7.7990E-001
 3.0090E-005, 9.0262E-001
 3.0091E-005, 8.7785E-001
 3.0092E-005, 8.2830E-001
 3.0094E-005, 7.2922E-001
 3.0098E-005, 5.3106E-001
 3.0100E-005, 4.0721E-001
 3.0101E-005, 4.1921E-001
 3.0102E-005, 4.4320E-001
 3.0104E-005, 4.9119E-001
 3.0107E-005, 5.8716E-001
 3.0110E-005, 6.4714E-001
 3.0111E-005, 6.2034E-001
 3.0112E-005, 5.6673E-001
 3.0114E-005, 4.5950E-001
 3.0118E-005, 2.4506E-001
 3.0120E-005, 1.1103E-001
 3.0121E-005, 1.2216E-001
 3.0122E-005, 1.4443E-001
 3.0124E-005, 1.8898E-001
 3.0127E-005, 2.7807E-001
 3.0130E-005, 3.3375E-001
 3.0131E-005, 3.5835E-001
 3.0132E-005, 4.0756E-001
 3.0134E-005, 5.0597E-001
 3.0138E-005, 7.0279E-001
 3.0140E-005, 8.2580E-001
 3.0141E-005, 8.0246E-001
 3.0141E-005, 7.5576E-001
 3.0144E-005, 6.6238E-001
 3.0147E-005, 4.7562E-001
 3.0150E-005, 3.5890E-001
 3.0151E-005, 3.7908E-001
 3.0152E-005, 4.1943E-001
 3.0154E-005, 5.0015E-001
 3.0158E-005, 6.6158E-001
 3.0160E-005, 7.6247E-001
 3.0161E-005, 7.7189E-001
 3.0161E-005, 7.9072E-001
 3.0164E-005, 8.2838E-001
 3.0167E-005, 9.0370E-001
 3.0170E-005, 9.5077E-001
 3.0171E-005, 9.2652E-001
 3.0172E-005, 8.7802E-001
 3.0174E-005, 7.8102E-001
 3.0178E-005, 5.8702E-001
 3.0180E-005, 4.6577E-001
 3.0181E-005, 4.6001E-001
 3.0182E-005, 4.4849E-001
 3.0184E-005, 4.2544E-001
 3.0188E-005, 3.7935E-001
 3.0190E-005, 3.5054E-001
 3.0191E-005, 3.7794E-001
 3.0192E-005, 4.3274E-001
 3.0194E-005, 5.4235E-001
 3.0198E-005, 7.6157E-001
 3.0200E-005, 8.9859E-001
 3.0201E-005, 8.8727E-001
 3.0202E-005, 8.6464E-001
 3.0204E-005, 8.1938E-001
 3.0208E-005, 7.2887E-001
 3.0210E-005, 6.7229E-001
 3.0211E-005, 6.6483E-001
 3.0212E-005, 6.4990E-001
 3.0214E-005, 6.2005E-001
 3.0218E-005, 5.6034E-001
 3.0220E-005, 5.2303E-001
 3.0221E-005, 5.3084E-001
 3.0222E-005, 5.4647E-001
 3.0224E-005, 5.7774E-001
 3.0228E-005, 6.4026E-001
 3.0230E-005, 6.7934E-001
 3.0231E-005, 6.9100E-001
 3.0232E-005, 7.1430E-001
 3.0234E-005, 7.6092E-001
 3.0238E-005, 8.5414E-001
 3.0240E-005, 9.1241E-001
 3.0241E-005, 8.7301E-001
 3.0242E-005, 7.9421E-001
 3.0244E-005, 6.3661E-001
 3.0248E-005, 3.2140E-001
 3.0250E-005, 1.2439E-001
 3.0251E-005, 1.2836E-001
 3.0252E-005, 1.3629E-001
 3.0254E-005, 1.5215E-001
 3.0258E-005, 1.8388E-001
 3.0260E-005, 2.0371E-001
 3.0261E-005, 2.4220E-001
 3.0262E-005, 3.1918E-001
 3.0264E-005, 4.7314E-001
 3.0268E-005, 7.8106E-001
 3.0270E-005, 9.7351E-001
 3.0271E-005, 9.5882E-001
 3.0272E-005, 9.2943E-001
 3.0274E-005, 8.7065E-001
 3.0277E-005, 7.5309E-001
 3.0280E-005, 6.7962E-001
 3.0281E-005, 6.9060E-001
 3.0282E-005, 7.1255E-001
 3.0284E-005, 7.5647E-001
 3.0288E-005, 8.4430E-001
 3.0290E-005, 8.9920E-001
 3.0291E-005, 8.8293E-001
 3.0292E-005, 8.5040E-001
 3.0294E-005, 7.8534E-001
 3.0297E-005, 6.5522E-001
 3.0300E-005, 5.7390E-001
 3.0301E-005, 5.4560E-001
 3.0302E-005, 4.8899E-001
 3.0304E-005, 3.7577E-001
 3.0308E-005, 1.4933E-001
 3.0310E-005, 7.8127E-003
 3.0311E-005, 3.0235E-002
 3.0311E-005, 7.5079E-002
 3.0314E-005, 1.6477E-001
 3.0317E-005, 3.4414E-001
 3.0320E-005, 4.5625E-001
 3.0321E-005, 4.8278E-001
 3.0322E-005, 5.3585E-001
 3.0324E-005, 6.4198E-001
 3.0328E-005, 8.5424E-001
 3.0330E-005, 9.8691E-001
 3.0331E-005, 9.8196E-001
 3.0331E-005, 9.7206E-001
 3.0334E-005, 9.5227E-001
 3.0337E-005, 9.1268E-001
 3.0340E-005, 8.8794E-001
 3.0341E-005, 8.8575E-001
 3.0342E-005, 8.8137E-001
 3.0344E-005, 8.7262E-001
 3.0348E-005, 8.5511E-001
 3.0350E-005, 8.4417E-001
 3.0351E-005, 8.0611E-001
 3.0352E-005, 7.2998E-001
 3.0354E-005, 5.7771E-001
 3.0358E-005, 2.7319E-001
 3.0360E-005, 8.2858E-002
 3.0361E-005, 9.3130E-002
 3.0362E-005, 1.1368E-001
 3.0364E-005, 1.5477E-001
 3.0368E-005, 2.3695E-001
 3.0370E-005, 2.8831E-001
 3.0371E-005, 3.0771E-001
 3.0372E-005, 3.4651E-001
 3.0374E-005, 4.2411E-001
 3.0378E-005, 5.7932E-001
 3.0380E-005, 6.7632E-001
 3.0381E-005, 6.7711E-001
 3.0382E-005, 6.7869E-001
 3.0384E-005, 6.8185E-001
 3.0388E-005, 6.8818E-001
 3.0390E-005, 6.9213E-001
 3.0391E-005, 6.5885E-001
 3.0392E-005, 5.9229E-001
 3.0394E-005, 4.5918E-001
 3.0398E-005, 1.9295E-001
 3.0400E-005, 2.6551E-002
 3.0401E-005, 5.5895E-002
 3.0402E-005, 1.1458E-001
 3.0404E-005, 2.3196E-001
 3.0408E-005, 4.6670E-001
 3.0410E-005, 6.1342E-001
 3.0411E-005, 6.0149E-001
 3.0412E-005, 5.7763E-001
 3.0414E-005, 5.2991E-001
 3.0418E-005, 4.3448E-001
 3.0420E-005, 3.7483E-001
 3.0421E-005, 3.6345E-001
 3.0422E-005, 3.4069E-001
 3.0424E-005, 2.9518E-001
 3.0428E-005, 2.0415E-001
 3.0430E-005, 1.4725E-001
 3.0431E-005, 1.5451E-001
 3.0432E-005, 1.6902E-001
 3.0434E-005, 1.9805E-001
 3.0438E-005, 2.5611E-001
 3.0440E-005, 2.9240E-001
 3.0441E-005, 2.8141E-001
 3.0442E-005, 2.5943E-001
 3.0444E-005, 2.1548E-001
 3.0447E-005, 1.2757E-001
 3.0450E-005, 7.2634E-002
 3.0451E-005, 1.0779E-001
 3.0452E-005, 1.7811E-001
 3.0454E-005, 3.1875E-001
 3.0458E-005, 6.0002E-001
 3.0460E-005, 7.7581E-001
 3.0461E-005, 7.8512E-001
 3.0462E-005, 8.0374E-001
 3.0464E-005, 8.4097E-001
 3.0467E-005, 9.1543E-001
 3.0470E-005, 9.6197E-001
 3.0471E-005, 9.5062E-001
 3.0472E-005, 9.2792E-001
 3.0474E-005, 8.8250E-001
 3.0478E-005, 7.9168E-001
 3.0480E-005, 7.3492E-001
 3.0481E-005, 7.1151E-001
 3.0481E-005, 6.6471E-001
 3.0484E-005, 5.7109E-001
 3.0487E-005, 3.8387E-001
 3.0490E-005, 2.6685E-001
 3.0491E-005, 2.5766E-001
 3.0492E-005, 2.3926E-001
 3.0494E-005, 2.0247E-001
 3.0498E-005, 1.2888E-001
 3.0500E-005, 8.2888E-002
 3.0501E-005, 7.9051E-002
 3.0501E-005, 7.1375E-002
 3.0504E-005, 5.6024E-002
 3.0507E-005, 2.5323E-002
 3.0510E-005, 6.1342E-003
 3.0511E-005, 4.5903E-002
 3.0512E-005, 1.2544E-001
 3.0514E-005, 2.8451E-001
 3.0518E-005, 6.0266E-001
 3.0520E-005, 8.0151E-001
 3.0521E-005, 7.7056E-001
 3.0522E-005, 7.0867E-001
 3.0524E-005, 5.8488E-001
 3.0528E-005, 3.3730E-001
 3.0530E-005, 1.8256E-001
 3.0531E-005, 2.1597E-001
 3.0532E-005, 2.8279E-001
 3.0534E-005, 4.1643E-001
 3.0538E-005, 6.8371E-001
 3.0540E-005, 8.5076E-001
 3.0541E-005, 8.3690E-001
 3.0542E-005, 8.0918E-001
 3.0544E-005, 7.5373E-001
 3.0548E-005, 6.4284E-001
 3.0550E-005, 5.7353E-001
 3.0551E-005, 5.5678E-001
 3.0552E-005, 5.2327E-001
 3.0554E-005, 4.5625E-001
 3.0558E-005, 3.2221E-001
 3.0560E-005, 2.3844E-001
 3.0561E-005, 2.3644E-001
 3.0562E-005, 2.3244E-001
 3.0564E-005, 2.2444E-001
 3.0568E-005, 2.0843E-001
 3.0570E-005, 1.9843E-001
 3.0571E-005, 2.1803E-001
 3.0572E-005, 2.5724E-001
 3.0574E-005, 3.3565E-001
 3.0578E-005, 4.9246E-001
 3.0580E-005, 5.9047E-001
 3.0581E-005, 5.9544E-001
 3.0582E-005, 6.0537E-001
 3.0584E-005, 6.2524E-001
 3.0588E-005, 6.6498E-001
 3.0590E-005, 6.8981E-001
 3.0591E-005, 6.9489E-001
 3.0592E-005, 7.0506E-001
 3.0594E-005, 7.2540E-001
 3.0598E-005, 7.6608E-001
 3.0600E-005, 7.9150E-001
 3.0600E-005, 7.5738E-001
 3.0602E-005, 6.8915E-001
 3.0603E-005, 5.5268E-001
 3.0608E-005, 2.7975E-001
 3.0610E-005, 1.0916E-001
 3.0611E-005, 1.1984E-001
 3.0612E-005, 1.4118E-001
 3.0614E-005, 1.8386E-001
 3.0618E-005, 2.6923E-001
 3.0620E-005, 3.2258E-001
 3.0621E-005, 3.3541E-001
 3.0622E-005, 3.6106E-001
 3.0624E-005, 4.1236E-001
 3.0628E-005, 5.1496E-001
 3.0630E-005, 5.7909E-001
 3.0631E-005, 5.7170E-001
 3.0632E-005, 5.5691E-001
 3.0634E-005, 5.2735E-001
 3.0638E-005, 4.6821E-001
 3.0640E-005, 4.3126E-001
 3.0640E-005, 4.3837E-001
 3.0642E-005, 4.5260E-001
 3.0643E-005, 4.8106E-001
 3.0648E-005, 5.3799E-001
 3.0650E-005, 5.7356E-001
 3.0651E-005, 5.8780E-001
 3.0652E-005, 6.1628E-001
 3.0654E-005, 6.7323E-001
 3.0658E-005, 7.8714E-001
 3.0660E-005, 8.5833E-001
 3.0661E-005, 8.6266E-001
 3.0662E-005, 8.7131E-001
 3.0664E-005, 8.8862E-001
 3.0668E-005, 9.2322E-001
 3.0670E-005, 9.4485E-001
 3.0671E-005, 9.0440E-001
 3.0672E-005, 8.2350E-001
 3.0674E-005, 6.6169E-001
 3.0678E-005, 3.3807E-001
 3.0680E-005, 1.3581E-001
 3.0680E-005, 1.7364E-001
 3.0682E-005, 2.4930E-001
 3.0683E-005, 4.0061E-001
 3.0688E-005, 7.0325E-001
 3.0690E-005, 8.9239E-001
 3.0691E-005, 8.5231E-001
 3.0692E-005, 7.7216E-001
 3.0694E-005, 6.1184E-001
 3.0698E-005, 2.9122E-001
 3.0700E-005, 9.0823E-002
 3.0701E-005, 9.7353E-002
 3.0702E-005, 1.1041E-001
 3.0704E-005, 1.3653E-001
 3.0708E-005, 1.8876E-001
 3.0710E-005, 2.2141E-001
 3.0711E-005, 2.4838E-001
 3.0712E-005, 3.0231E-001
 3.0714E-005, 4.1019E-001
 3.0718E-005, 6.2593E-001
 3.0720E-005, 7.6077E-001
 3.0721E-005, 7.4886E-001
 3.0722E-005, 7.2505E-001
 3.0724E-005, 6.7743E-001
 3.0728E-005, 5.8219E-001
 3.0730E-005, 5.2266E-001
 3.0731E-005, 5.0039E-001
 3.0732E-005, 4.5585E-001
 3.0734E-005, 3.6677E-001
 3.0738E-005, 1.8862E-001
 3.0740E-005, 7.7273E-002
 3.0741E-005, 9.6040E-002
 3.0742E-005, 1.3357E-001
 3.0744E-005, 2.0864E-001
 3.0748E-005, 3.5878E-001
 3.0750E-005, 4.5262E-001
 3.0751E-005, 4.3142E-001
 3.0752E-005, 3.8903E-001
 3.0754E-005, 3.0425E-001
 3.0758E-005, 1.3469E-001
 3.0760E-005, 2.8718E-002
 3.0761E-005, 3.9006E-002
 3.0762E-005, 5.9581E-002
 3.0764E-005, 1.0073E-001
 3.0768E-005, 1.8303E-001
 3.0770E-005, 2.3447E-001
 3.0771E-005, 2.3242E-001
 3.0772E-005, 2.2830E-001
 3.0773E-005, 2.2006E-001
 3.0778E-005, 2.0360E-001
 3.0780E-005, 1.9330E-001
 3.0781E-005, 2.3131E-001
 3.0782E-005, 3.0732E-001
 3.0784E-005, 4.5934E-001
 3.0788E-005, 7.6337E-001
 3.0790E-005, 9.5340E-001
 3.0791E-005, 9.1418E-001
 3.0792E-005, 8.3575E-001
 3.0794E-005, 6.7889E-001
 3.0798E-005, 3.6518E-001
 3.0800E-005, 1.6910E-001
 3.0801E-005, 1.7649E-001
 3.0802E-005, 1.9126E-001
 3.0804E-005, 2.2080E-001
 3.0808E-005, 2.7989E-001
 3.0810E-005, 3.1681E-001
 3.0810E-005, 3.0802E-001
 3.0812E-005, 2.9044E-001
 3.0813E-005, 2.5527E-001
 3.0818E-005, 1.8493E-001
 3.0820E-005, 1.4096E-001
 3.0821E-005, 1.5447E-001
 3.0822E-005, 1.8149E-001
 3.0824E-005, 2.3553E-001
 3.0828E-005, 3.4360E-001
 3.0830E-005, 4.1115E-001
 3.0831E-005, 4.0256E-001
 3.0832E-005, 3.8539E-001
 3.0834E-005, 3.5104E-001
 3.0838E-005, 2.8235E-001
 3.0840E-005, 2.3942E-001
 3.0841E-005, 2.6436E-001
 3.0842E-005, 3.1423E-001
 3.0844E-005, 4.1399E-001
 3.0848E-005, 6.1349E-001
 3.0850E-005, 7.3818E-001
 3.0850E-005, 7.0584E-001
 3.0852E-005, 6.4116E-001
 3.0853E-005, 5.1180E-001
 3.0858E-005, 2.5307E-001
 3.0860E-005, 9.1372E-002
 3.0861E-005, 1.1593E-001
 3.0862E-005, 1.6504E-001
 3.0864E-005, 2.6327E-001
 3.0868E-005, 4.5972E-001
 3.0870E-005, 5.8251E-001
 3.0871E-005, 5.8636E-001
 3.0872E-005, 5.9408E-001
 3.0874E-005, 6.0951E-001
 3.0878E-005, 6.4037E-001
 3.0880E-005, 6.5966E-001
 3.0881E-005, 6.6011E-001
 3.0882E-005, 6.6102E-001
 3.0884E-005, 6.6284E-001
 3.0888E-005, 6.6648E-001
 3.0890E-005, 6.6875E-001
 3.0891E-005, 6.7249E-001
 3.0892E-005, 6.7996E-001
 3.0894E-005, 6.9490E-001
 3.0898E-005, 7.2478E-001
 3.0900E-005, 7.4346E-001
 3.0901E-005, 7.1840E-001
 3.0902E-005, 6.6828E-001
 3.0904E-005, 5.6803E-001
 3.0908E-005, 3.6753E-001
 3.0910E-005, 2.4223E-001
 3.0911E-005, 2.7965E-001
 3.0912E-005, 3.5450E-001
 3.0914E-005, 5.0421E-001
 3.0918E-005, 8.0362E-001
 3.0920E-005, 9.9075E-001
 3.0921E-005, 9.5472E-001
 3.0922E-005, 8.8264E-001
 3.0924E-005, 7.3850E-001
 3.0928E-005, 4.5021E-001
 3.0930E-005, 2.7003E-001
 3.0931E-005, 2.8552E-001
 3.0932E-005, 3.1652E-001
 3.0934E-005, 3.7850E-001
 3.0938E-005, 5.0246E-001
 3.0940E-005, 5.7994E-001
 3.0941E-005, 5.7796E-001
 3.0942E-005, 5.7400E-001
 3.0943E-005, 5.6608E-001
 3.0948E-005, 5.5023E-001
 3.0950E-005, 5.4033E-001
 3.0951E-005, 5.3773E-001
 3.0952E-005, 5.3253E-001
 3.0954E-005, 5.2212E-001
 3.0958E-005, 5.0130E-001
 3.0960E-005, 4.8830E-001
 3.0961E-005, 4.7180E-001
 3.0962E-005, 4.3881E-001
 3.0964E-005, 3.7283E-001
 3.0968E-005, 2.4087E-001
 3.0970E-005, 1.5839E-001
 3.0971E-005, 1.5556E-001
 3.0972E-005, 1.4990E-001
 3.0974E-005, 1.3859E-001
 3.0978E-005, 1.1596E-001
 3.0980E-005, 1.0181E-001
 3.0980E-005, 1.1789E-001
 3.0982E-005, 1.5006E-001
 3.0983E-005, 2.1439E-001
 3.0988E-005, 3.4306E-001
 3.0990E-005, 4.2347E-001
 3.0991E-005, 4.2546E-001
 3.0992E-005, 4.2943E-001
 3.0994E-005, 4.3737E-001
 3.0998E-005, 4.5325E-001
 3.1000E-005, 4.6318E-001
 3.1001E-005, 4.6245E-001
 3.1002E-005, 4.6100E-001
 3.1004E-005, 4.5808E-001
 3.1008E-005, 4.5226E-001
 3.1010E-005, 4.4862E-001
 3.1011E-005, 4.4232E-001
 3.1012E-005, 4.2973E-001
 3.1014E-005, 4.0454E-001
 3.1018E-005, 3.5416E-001
 3.1020E-005, 3.2267E-001
 3.1020E-005, 3.2040E-001
 3.1022E-005, 3.1586E-001
 3.1023E-005, 3.0677E-001
 3.1028E-005, 2.8859E-001
 3.1030E-005, 2.7723E-001
 3.1031E-005, 3.1236E-001
 3.1032E-005, 3.8262E-001
 3.1034E-005, 5.2315E-001
 3.1038E-005, 8.0420E-001
 3.1040E-005, 9.7986E-001
 3.1041E-005, 9.7006E-001
 3.1042E-005, 9.5046E-001
 3.1044E-005, 9.1126E-001
 3.1048E-005, 8.3287E-001
 3.1050E-005, 7.8387E-001
 3.1051E-005, 7.5987E-001
 3.1052E-005, 7.1187E-001
 3.1054E-005, 6.1587E-001
 3.1058E-005, 4.2387E-001
 3.1060E-005, 3.0387E-001
 3.1061E-005, 3.1094E-001
 3.1062E-005, 3.2509E-001
 3.1064E-005, 3.5337E-001
 3.1068E-005, 4.0994E-001
 3.1070E-005, 4.4530E-001
 3.1071E-005, 4.6922E-001
 3.1072E-005, 5.1708E-001
 3.1074E-005, 6.1279E-001
 3.1078E-005, 8.0422E-001
 3.1080E-005, 9.2386E-001
 3.1081E-005, 8.9056E-001
 3.1082E-005, 8.2397E-001
 3.1084E-005, 6.9079E-001
 3.1088E-005, 4.2442E-001
 3.1090E-005, 2.5794E-001
 3.1091E-005, 2.4566E-001
 3.1092E-005, 2.2108E-001
 3.1094E-005, 1.7194E-001
 3.1098E-005, 7.3641E-002
 3.1100E-005, 1.2207E-002
 3.1101E-005, 5.0684E-002
 3.1102E-005, 1.2764E-001
 3.1104E-005, 2.8154E-001
 3.1108E-005, 5.8935E-001
 3.1110E-005, 7.8173E-001
 3.1111E-005, 7.9113E-001
 3.1112E-005, 8.0992E-001
 3.1114E-005, 8.4750E-001
 3.1118E-005, 9.2266E-001
 3.1120E-005, 9.6963E-001
 3.1121E-005, 9.5300E-001
 3.1122E-005, 9.1975E-001
 3.1124E-005, 8.5323E-001
 3.1128E-005, 7.2019E-001
 3.1130E-005, 6.3704E-001
 3.1131E-005, 6.1924E-001
 3.1132E-005, 5.8362E-001
 3.1134E-005, 5.1239E-001
 3.1138E-005, 3.6993E-001
 3.1140E-005, 2.8089E-001
 3.1141E-005, 3.1149E-001
 3.1142E-005, 3.7270E-001
 3.1144E-005, 4.9511E-001
 3.1148E-005, 7.3993E-001
 3.1150E-005, 8.9294E-001
 3.1150E-005, 8.7230E-001
 3.1152E-005, 8.3103E-001
 3.1153E-005, 7.4848E-001
 3.1158E-005, 5.8339E-001
 3.1160E-005, 4.8021E-001
 3.1161E-005, 4.9548E-001
 3.1162E-005, 5.2602E-001
 3.1164E-005, 5.8711E-001
 3.1168E-005, 7.0928E-001
 3.1170E-005, 7.8564E-001
 3.1171E-005, 7.5412E-001
 3.1172E-005, 6.9109E-001
 3.1174E-005, 5.6502E-001
 3.1178E-005, 3.1289E-001
 3.1180E-005, 1.5531E-001
 3.1181E-005, 1.5879E-001
 3.1182E-005, 1.6576E-001
 3.1184E-005, 1.7971E-001
 3.1188E-005, 2.0759E-001
 3.1190E-005, 2.2501E-001
 3.1190E-005, 2.5724E-001
 3.1192E-005, 3.2170E-001
 3.1193E-005, 4.5062E-001
 3.1198E-005, 7.0845E-001
 3.1200E-005, 8.6959E-001
 3.1201E-005, 8.6134E-001
 3.1202E-005, 8.4484E-001
 3.1204E-005, 8.1183E-001
 3.1208E-005, 7.4581E-001
 3.1210E-005, 7.0455E-001
 3.1211E-005, 6.8958E-001
 3.1212E-005, 6.5963E-001
 3.1214E-005, 5.9973E-001
 3.1218E-005, 4.7994E-001
 3.1220E-005, 4.0507E-001
 3.1221E-005, 4.1749E-001
 3.1222E-005, 4.4234E-001
 3.1224E-005, 4.9202E-001
 3.1228E-005, 5.9139E-001
 3.1230E-005, 6.5349E-001
 3.1231E-005, 6.4378E-001
 3.1232E-005, 6.2435E-001
 3.1234E-005, 5.8548E-001
 3.1238E-005, 5.0776E-001
 3.1240E-005, 4.5918E-001
 3.1241E-005, 4.4053E-001
 3.1242E-005, 4.0322E-001
 3.1244E-005, 3.2861E-001
 3.1248E-005, 1.7939E-001
 3.1250E-005, 8.6123E-002
 3.1251E-005, 1.0596E-001
 3.1252E-005, 1.4564E-001
 3.1254E-005, 2.2500E-001
 3.1258E-005, 3.8372E-001
 3.1260E-005, 4.8292E-001
 3.1261E-005, 4.9531E-001
 3.1262E-005, 5.2009E-001
 3.1264E-005, 5.6964E-001
 3.1268E-005, 6.6874E-001
 3.1270E-005, 7.3067E-001
 3.1271E-005, 7.1214E-001
 3.1272E-005, 6.7507E-001
 3.1274E-005, 6.0093E-001
 3.1278E-005, 4.5264E-001
 3.1280E-005, 3.5997E-001
 3.1281E-005, 3.8164E-001
 3.1282E-005, 4.2498E-001
 3.1284E-005, 5.1166E-001
 3.1288E-005, 6.8503E-001
 3.1290E-005, 7.9339E-001
 3.1291E-005, 7.8934E-001
 3.1292E-005, 7.8124E-001
 3.1294E-005, 7.6505E-001
 3.1298E-005, 7.3267E-001
 3.1300E-005, 7.1242E-001
 3.1301E-005, 6.8921E-001
 3.1302E-005, 6.4277E-001
 3.1304E-005, 5.4989E-001
 3.1308E-005, 3.6415E-001
 3.1310E-005, 2.4805E-001
 3.1311E-005, 2.5620E-001
 3.1312E-005, 2.7248E-001
 3.1314E-005, 3.0505E-001
 3.1318E-005, 3.7019E-001
 3.1320E-005, 4.1090E-001
 3.1320E-005, 3.9882E-001
 3.1322E-005, 3.7465E-001
 3.1323E-005, 3.2630E-001
 3.1328E-005, 2.2962E-001
 3.1330E-005, 1.6919E-001
 3.1331E-005, 2.1000E-001
 3.1332E-005, 2.9162E-001
 3.1334E-005, 4.5486E-001
 3.1338E-005, 7.8133E-001
 3.1340E-005, 9.8538E-001
 3.1341E-005, 9.4956E-001
 3.1342E-005, 8.7792E-001
 3.1344E-005, 7.3464E-001
 3.1348E-005, 4.4809E-001
 3.1350E-005, 2.6899E-001
 3.1351E-005, 2.9082E-001
 3.1352E-005, 3.3448E-001
 3.1354E-005, 4.2179E-001
 3.1358E-005, 5.9642E-001
 3.1360E-005, 7.0556E-001
 3.1360E-005, 6.9937E-001
 3.1362E-005, 6.8700E-001
 3.1363E-005, 6.6225E-001
 3.1368E-005, 6.1277E-001
 3.1370E-005, 5.8184E-001
 3.1371E-005, 5.9025E-001
 3.1372E-005, 6.0709E-001
 3.1374E-005, 6.4077E-001
 3.1378E-005, 7.0811E-001
 3.1380E-005, 7.5021E-001
 3.1381E-005, 7.2713E-001
 3.1382E-005, 6.8097E-001
 3.1384E-005, 5.8865E-001
 3.1388E-005, 4.0401E-001
 3.1390E-005, 2.8861E-001
 3.1391E-005, 3.1107E-001
 3.1392E-005, 3.5598E-001
 3.1394E-005, 4.4579E-001
 3.1398E-005, 6.2542E-001
 3.1400E-005, 7.3769E-001
 3.1401E-005, 7.0646E-001
 3.1402E-005, 6.4400E-001
 3.1404E-005, 5.1906E-001
 3.1408E-005, 2.6920E-001
 3.1410E-005, 1.1304E-001
 3.1411E-005, 1.3602E-001
 3.1412E-005, 1.8197E-001
 3.1414E-005, 2.7388E-001
 3.1418E-005, 4.5770E-001
 3.1420E-005, 5.7259E-001
 3.1421E-005, 5.7779E-001
 3.1422E-005, 5.8820E-001
 3.1424E-005, 6.0902E-001
 3.1428E-005, 6.5066E-001
